1940;Automatique (2A);Supélec;Cours de tronc commun;Systèmes et Automatique;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1941;Composants à semiconducteurs (2A);Supélec;Cours de tronc commun;Electronique;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1942;Electronique radio-fréquence (2A);Supélec;Cours de tronc commun;Electronique;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1943;Traitement et conversion de l'énergie électrique (2A);Supélec;Cours de tronc commun;Ingénierie électrique;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1944;Commande des entraînements à vitesse variable (2A);Supélec;Cours de tronc commun;Ingénierie électrique;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1945;Droit de l'entreprise (2A);Supélec;Cours de tronc commun;L'ingénieur et l'Entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1946;Gestion de projet (2A);Supélec;Cours de tronc commun;L'ingénieur et l'Entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1947;Macroéconomie (2A);Supélec;Cours de tronc commun;L'ingénieur et l'Entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1948;Etude de laboratoire (2A);Supélec;Cours de tronc commun;Laboratoire;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1949;Projet de développement de logiciel (2A);Supélec;Cours de tronc commun;Laboratoire;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1950;Projet de conception (2A);Supélec;Cours de tronc commun;Laboratoire;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1951;Sciences de la matière et de la vie;Supélec;Cours électifs 1A et 2A;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1952;Informatique;Supélec;Cours électifs 1A et 2A;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1953;Communication et développement personnel;Supélec;Cours électifs 1A et 2A;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1954;L'ingénieur et l'entreprise;Supélec;Cours électifs 1A et 2A;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1955;Mathématiques;Supélec;Cours électifs 1A et 2A;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1956;Sciences de l'information et de l'énergie;Supélec;Cours électifs 1A et 2A;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1957;Responsabilités éthiques et technologie moderne;Supélec;Cours électifs 1A et 2A;Communication et développement personnel;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1958;Analyse de l'image et pratiques de communication;Supélec;Cours électifs 1A et 2A;Communication et développement personnel;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1959;Sécurité informatique et protection de la vie privée;Supélec;Cours électifs 1A et 2A;Informatique;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1960;Infographie et synthèse d'images;Supélec;Cours électifs 1A et 2A;Informatique;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1961;Stockage et accès de gros volumes de données;Supélec;Cours électifs 1A et 2A;Informatique;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1962;Fouille de données (2A);Supélec;Cours électifs 1A et 2A;Informatique;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1963;Management et communication interne (2A);Supélec;Cours électifs 1A et 2A;L'ingénieur et l'entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1964;Options réelles pour l'aide à la décision;Supélec;Cours électifs 1A et 2A;L'ingénieur et l'entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1965;Finance internationale  (2A);Supélec;Cours électifs 1A et 2A;L'ingénieur et l'entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1966;Introduction à la recherche (1A);Supélec;Cours électifs 1A et 2A;L'ingénieur et l'entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1967;Gestion financière de l'entreprise;Supélec;Cours électifs 1A et 2A;L'ingénieur et l'entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1968;Economie de l'environnement (1A);Supélec;Cours électifs 1A et 2A;L'ingénieur et l'entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1969;Libéralisation des industries électriques et analyse économique (2A);Supélec;Cours électifs 1A et 2A;L'ingénieur et l'entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1970;Management de la valeur pour le client à l'ère postmoderne (1A);Supélec;Cours électifs 1A et 2A;L'ingénieur et l'entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1971;Management social et humain (2A);Supélec;Cours électifs 1A et 2A;L'ingénieur et l'entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1972;Ingénieur et entreprise (1A);Supélec;Cours électifs 1A et 2A;L'ingénieur et l'entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1973;Master EGIR;Supélec;Cours électifs 1A et 2A;L'ingénieur et l'entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1974;Marketing international;Supélec;Cours électifs 1A et 2A;L'ingénieur et l'entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1975;Sensibilisation à l'entrepreneuriat;Supélec;Cours électifs 1A et 2A;L'ingénieur et l'entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1976;Gestion des risques financiers et produits de couverture;Supélec;Cours électifs 1A et 2A;L'ingénieur et l'entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1977;Company Management;Supélec;Cours électifs 1A et 2A;L'ingénieur et l'entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1978;E-business: technologies et infrastructures;Supélec;Cours électifs 1A et 2A;L'ingénieur et l'entreprise;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1979;Fonctions de la variable complexe;Supélec;Cours électifs 1A et 2A;Mathématiques;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1980;Algèbre linéaire;Supélec;Cours électifs 1A et 2A;Mathématiques;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1981;Techniques de l'innovation (2A);Supélec;Cours électifs 1A et 2A;Sciences de la matière et de la vie;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1982;Optique et photonique (1A);Supélec;Cours électifs 1A et 2A;Sciences de la matière et de la vie;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1983;Génétique et biomédical (1A);Supélec;Cours électifs 1A et 2A;Sciences de la matière et de la vie;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1984;Vision;Supélec;Cours électifs 1A et 2A;Sciences de la matière et de la vie;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1985;Acoustique (1A);Supélec;Cours électifs 1A et 2A;Sciences de la matière et de la vie;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1986;Image et reconnaissance de formes (1A);Supélec;Cours électifs 1A et 2A;Sciences de l'information et de l'énergie;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1987;Composants et perturbations (2A);Supélec;Cours électifs 1A et 2A;Sciences de l'information et de l'énergie;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1988;Audiovisuel numérique (2A);Supélec;Cours électifs 1A et 2A;Sciences de l'information et de l'énergie;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1989;Compatibilité électromagnétique;Supélec;Cours électifs 1A et 2A;Sciences de l'information et de l'énergie;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1990;Méthodologie de développement de logiciels critiques;Supélec;Cours électifs 1A et 2A;Sciences de l'information et de l'énergie;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1991;Electronique automobile;Supélec;Cours électifs 1A et 2A;Sciences de l'information et de l'énergie;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1992;Traitement et transmission des images (2A);Supélec;Cours électifs 1A et 2A;Sciences de l'information et de l'énergie;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1993;Lasers pour la photonique;Supélec;Cours électifs 1A et 2A;Sciences de l'information et de l'énergie;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1994;Energies (2A);Supélec;Cours électifs 1A et 2A;Sciences de l'information et de l'énergie;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1995;Lasers pour les télécommunications (1A);Supélec;Cours électifs 1A et 2A;Sciences de l'information et de l'énergie;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1996;Manipulation robotique et systèmes interactifs (2A);Supélec;Cours électifs 1A et 2A;Sciences de l'information et de l'énergie;1 et 2 A;Master recherche;M1 (2A du cycle ingénieur)
1997;Automatique et systèmes;Supélec;Cursus ingénieur;Majeures 3A;Gif;3A
1998;Systèmes intéractifs et robotique;Supélec;Cursus ingénieur;Majeures 3A;Metz;3A
1999;Systèmes photoniques et de communication;Supélec;Cursus ingénieur;Majeures 3A;Metz;3A
2000;Systèmes informatiques;Supélec;Cursus ingénieur;Majeures 3A;Gif;3A
2002;Micro et nano électronique;Supélec;Cursus ingénieur;Majeures 3A;Gif;3A
2003;Télécommunicaions;Supélec;Cursus ingénieur;Majeures 3A;Gif;3A
2004;Option énergie;Supélec;Cursus ingénieur;Majeures 3A;Gif;3A
2005;Mathématiques appliquées au traitement de l'information et du signal;Supélec;Cursus ingénieur;Majeures 3A;Gif;3A
2006;Systèmes d'information sécurisés;Supélec;Cursus ingénieur;Majeures 3A;Rennes;3A
2007;Conversion d'énergie;Supélec;Cursus ingénieur;Majeures 3A;Gif;3A
2008;Systèmes électroniques, réseaux et images;Supélec;Cursus ingénieur;Majeures 3A;Rennes;3A
2009;Electromagnétisme et communication;Supélec;Cursus ingénieur;Majeures 3A;Gif;3A
2010;Ingénierie des systèmes automatisés;Supélec;Cursus ingénieur;Majeures 3A;Rennes;3A
2011;Mineures 3A;Supélec;Cursus ingénieur;3A
2013;Gif;Supélec;Cursus ingénieur;Mineures 3A;3A
2021;Metz;Supélec;Cursus ingénieur;Mineures 3A;3A
2022;Rennes;Supélec;Cursus ingénieur;Mineures 3A;3A
2052;Metz;Supélec;Cursus ingénieur;Majeures 3A;3A
2053;Rennes;Supélec;Cursus ingénieur;Majeures 3A;3A
2054;Gif;Supélec;Cursus ingénieur;Majeures 3A;3A
2055;Automatique;Supélec;Cursus ingénieur;Mineures 3A;Gif;3A
2056;Métiers;Supélec;Cursus ingénieur;Mineures 3A;Gif;3A
2057;Energie;Supélec;Cursus ingénieur;Mineures 3A;Gif;3A
2058;Informatique;Supélec;Cursus ingénieur;Mineures 3A;Gif;3A
2059;Traitement du signal et électronique;Supélec;Cursus ingénieur;Mineures 3A;Gif;3A
2060;Télécommunications;Supélec;Cursus ingénieur;Mineures 3A;Gif;3A
2061;AS-1: Traitement du signal et des images;Supélec;Cursus ingénieur;Mineures 3A;Gif;Automatique;3A
2062;AS-3: Optimisation;Supélec;Cursus ingénieur;Mineures 3A;Gif;Automatique;3A
2063;AS-6: Robotique médicale;Supélec;Cursus ingénieur;Mineures 3A;Gif;Automatique;3A
2064;AS-5: Commande des systèmes hybrides;Supélec;Cursus ingénieur;Mineures 3A;Gif;Automatique;3A
2065;AS-4: Analyse et commande de systèmes non linéaires dynamiques;Supélec;Cursus ingénieur;Mineures 3A;Gif;Automatique;3A
2066;AS-7: Automobile et automatique;Supélec;Cursus ingénieur;Mineures 3A;Gif;Automatique;3A
2067;AS-8: Production d'énergie;Supélec;Cursus ingénieur;Mineures 3A;Gif;Automatique;3A
2068;AS-9: Sciences du vivant;Supélec;Cursus ingénieur;Mineures 3A;Gif;Automatique;3A
2069;AS-10: Aéronautique et spacial;Supélec;Cursus ingénieur;Mineures 3A;Gif;Automatique;3A
2070;AS-12: Méthodes de l'automatique: principes et mise en oeuvre;Supélec;Cursus ingénieur;Mineures 3A;Gif;Automatique;3A
2071;AS-13: Commandes de machines électriques sans capteur;Supélec;Cursus ingénieur;Mineures 3A;Gif;Automatique;3A
2072;Automatique;Supélec;Cursus ingénieur;Mineures 3A;Rennes;3A
2073;Analyse et commande répartie des grands systèmes;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Automatique;3A
2074;BATIN: Bâtiments intelligents et gestion énergétique;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Automatique;3A
2075;COMMAV: Commande avancée;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Automatique;3A
2076;INGBIO: Ingénierie biomédicale;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Automatique;3A
2077;INGSC: ingénierie des systèmes complexes;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Automatique;3A
2078;MHO: Méta-heuristiques pour l'optimisation;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Automatique;3A
2079;PDTS: Prise de décision en traitement du signal;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Automatique;3A
2080;SEE: Systèmes d'énergie électrique;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Automatique;3A
2081;SPEE: Systèmes de production d'énergie électrique;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Automatique;3A
2082;SYSTDH: Systèmes dynamiques hybrides;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Automatique;3A
2083;TRANSP: Transports et développement durable;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Automatique;3A
2084;CE-1: Composants et électronique de commande des convertisseurs;Supélec;Cursus ingénieur;Mineures 3A;Gif;Energie;3A
2085;CE-6: Qualité de la propagation de l'énergie dans les systèmes électriques;Supélec;Cursus ingénieur;Mineures 3A;Gif;Energie;3A
2086;SE-2: Matériaux isolants et décharges électriques;Supélec;Cursus ingénieur;Mineures 3A;Gif;Energie;3A
2087;SE-7: Echanges thermiques;Supélec;Cursus ingénieur;Mineures 3A;Gif;Energie;3A
2088;SE-4: Energie électrique dans les systèmes embarqués;Supélec;Cursus ingénieur;Mineures 3A;Gif;Energie;3A
2089;SE-5: Energies renouvelables;Supélec;Cursus ingénieur;Mineures 3A;Gif;Energie;3A
2090;SE-6: Modèles numériques en énergétique;Supélec;Cursus ingénieur;Mineures 3A;Gif;Energie;3A
2091;SE-8 Qualité de l'énergie électrique;Supélec;Cursus ingénieur;Mineures 3A;Gif;Energie;3A
2092;CE-5: Conversion d'énergie;Supélec;Cursus ingénieur;Mineures 3A;Gif;Energie;3A
2093;CE-4: Simulation, modélisation et régulation des convertisseurs;Supélec;Cursus ingénieur;Mineures 3A;Gif;Energie;3A
2094;SI-1: Architecture orientées service;Supélec;Cursus ingénieur;Mineures 3A;Gif;Informatique;3A
2095;SI-2: Calcul haute performance;Supélec;Cursus ingénieur;Mineures 3A;Gif;Informatique;3A
2096;SI-4: Informatique décisionnelle;Supélec;Cursus ingénieur;Mineures 3A;Gif;Informatique;3A
2097;SI-17: Fondement théoriques de la conception de systèmes critiques;Supélec;Cursus ingénieur;Mineures 3A;Gif;Informatique;3A
2098;SI-3: Conception de systèmes embarqués temps-réel;Supélec;Cursus ingénieur;Mineures 3A;Gif;Informatique;3A
2099;SI-18: Applications Web;Supélec;Cursus ingénieur;Mineures 3A;Gif;Informatique;3A
2100;SI-5: Intelligence artificielle;Supélec;Cursus ingénieur;Mineures 3A;Gif;Informatique;3A
2101;SI-6: interactions Homme-Machine;Supélec;Cursus ingénieur;Mineures 3A;Gif;Informatique;3A
2102;SI-10: Programmation d'applications scientifiques en C et C++;Supélec;Cursus ingénieur;Mineures 3A;Gif;Informatique;3A
2103;SI-13: Web sémentique;Supélec;Cursus ingénieur;Mineures 3A;Gif;Informatique;3A
2104;SI-8: Sécurité des systèmes d'information;Supélec;Cursus ingénieur;Mineures 3A;Gif;Informatique;3A
2105;SI-15: Théorie de la complexité et performance des algorithmes;Supélec;Cursus ingénieur;Mineures 3A;Gif;Informatique;3A
2106;SI-16: Introduction aux systèmes multi-agents;Supélec;Cursus ingénieur;Mineures 3A;Gif;Informatique;3A
2107;Informatique;Supélec;Cursus ingénieur;Mineures 3A;Metz;3A
2108;APPSTAT: Apprentissage statistique;Supélec;Cursus ingénieur;Mineures 3A;Metz;Informatique;3A
2109;PROGCPP: Programmation C++;Supélec;Cursus ingénieur;Mineures 3A;Metz;Informatique;3A
2110;LOGIQUE: Logique floue et applications;Supélec;Cursus ingénieur;Mineures 3A;Metz;Informatique;3A
2111;OBJET: Objets communicants;Supélec;Cursus ingénieur;Mineures 3A;Metz;Informatique;3A
2112;ROBOT: Robotique;Supélec;Cursus ingénieur;Mineures 3A;Metz;Informatique;3A
2113;RESEAU: Réseaux;Supélec;Cursus ingénieur;Mineures 3A;Metz;Informatique;3A
2114;VIAR: Vie artificielle;Supélec;Cursus ingénieur;Mineures 3A;Metz;Informatique;3A
2115;FOUILLE: Fouille de données et recherche d'information;Supélec;Cursus ingénieur;Mineures 3A;Metz;Informatique;3A
2116;CALHAU: Calcul haute performance;Supélec;Cursus ingénieur;Mineures 3A;Metz;Informatique;3A
2117;Informatique;Supélec;Cursus ingénieur;Mineures 3A;Rennes;3A
2118;ARCHIRES: Architecture réseaux;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Informatique;3A
2119;DEVWEB: Développement WEB;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Informatique;3A
2120;PRODEV: Procesus de développement;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Informatique;3A
2121;SYSTEX: Systèmes d'exploitation;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Informatique;3A
2122;CDAUTO: Calcul et raisonnement automatique;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Informatique;3A
2123;PROTCONT: Protection des contenus;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Informatique;3A
2124;COMPIL: Compilation;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Informatique;3A
2125;SERVRES: Services Réseaux;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Informatique;3A
2126;Télécommunications;Supélec;Cursus ingénieur;Mineures 3A;Metz;3A
2127;APPROCHE: Approche multidisciplinaire des systèmes non-linéaires;Supélec;Cursus ingénieur;Mineures 3A;Metz;Télécommunications;3A
2128;COMMUN: Communications némériques: réception;Supélec;Cursus ingénieur;Mineures 3A;Metz;Télécommunications;3A
2129;TELECOM: Techniques de télécommunications avancées;Supélec;Cursus ingénieur;Mineures 3A;Metz;Télécommunications;3A
2130;EC-10: Circuits hyperfréquence;Supélec;Cursus ingénieur;Mineures 3A;Gif;Télécommunications;3A
2131;TEL-3: les télécommunications optiques;Supélec;Cursus ingénieur;Mineures 3A;Gif;Télécommunications;3A
2132;EC-7: Télécommunications mobiles, de la 0G à la 4G;Supélec;Cursus ingénieur;Mineures 3A;Gif;Télécommunications;3A
2133;EC-9: Systèmes de navigation;Supélec;Cursus ingénieur;Mineures 3A;Gif;Télécommunications;3A
2134;TEL-2: Codage source et transmission multimédia;Supélec;Cursus ingénieur;Mineures 3A;Gif;Télécommunications;3A
2135;TEL-1: Ingénierie des réseaux cellulaires de télécommunications;Supélec;Cursus ingénieur;Mineures 3A;Gif;Télécommunications;3A
2136;TEL-4: Des communications machines à machine, à l'internet des objets;Supélec;Cursus ingénieur;Mineures 3A;Gif;Télécommunications;3A
2137;TEL-5: introduction aux télécommunications;Supélec;Cursus ingénieur;Mineures 3A;Gif;Télécommunications;3A
2138;TEL-6: Systèmes répartis temps réel et communications;Supélec;Cursus ingénieur;Mineures 3A;Gif;Télécommunications;3A
2139;EC-3: Exposition des personnes et mesures de champs;Supélec;Cursus ingénieur;Mineures 3A;Gif;Télécommunications;3A
2140;TEL-7: Systèmes de radiocommunications;Supélec;Cursus ingénieur;Mineures 3A;Gif;Télécommunications;3A
2141;EC-4: Problèmes inverses, contrôle non destructif et imagerie;Supélec;Cursus ingénieur;Mineures 3A;Gif;Télécommunications;3A
2142;EC-6: Le spectre de l'avenir: de Nyquist à demain;Supélec;Cursus ingénieur;Mineures 3A;Gif;Télécommunications;3A
2143;MATIS-1: Calcul stochastique;Supélec;Cursus ingénieur;Mineures 3A;Gif;Traitement du signal et électronique;3A
2144;MATIS-9:: Finance quantitative II: Applications;Supélec;Cursus ingénieur;Mineures 3A;Gif;Traitement du signal et électronique;3A
2145;MATIS-7: Equations aux dérivées partielles;Supélec;Cursus ingénieur;Mineures 3A;Gif;Traitement du signal et électronique;3A
2146;MATIS-8: Finance quantitative I: Méthodes et outils;Supélec;Cursus ingénieur;Mineures 3A;Gif;Traitement du signal et électronique;3A
2147;MATIS-6: Analyse de données pour le vivan;Supélec;Cursus ingénieur;Mineures 3A;Gif;Traitement du signal et électronique;3A
2148;MNE-1A et B: Physique de la matière et des composants;Supélec;Cursus ingénieur;Mineures 3A;Gif;Traitement du signal et électronique;3A
2149;MNE-2: Intégration des systèmes électroniques embarqués;Supélec;Cursus ingénieur;Mineures 3A;Gif;Traitement du signal et électronique;3A
2150;MNE-4: Implémentation matérielles des algorithmes de traitement du signal;Supélec;Cursus ingénieur;Mineures 3A;Gif;Traitement du signal et électronique;3A
2151;MNE-7: Systèmes spatiaux embarqués;Supélec;Cursus ingénieur;Mineures 3A;Gif;Traitement du signal et électronique;3A
2152;MNE-5: Co-design et "systems on chip", applications à l'automobile;Supélec;Cursus ingénieur;Mineures 3A;Gif;Traitement du signal et électronique;3A
2153;MNE-6: Conversion analogique numérique classique et sigma delta;Supélec;Cursus ingénieur;Mineures 3A;Gif;Traitement du signal et électronique;3A
2154;MATIS-4: Traitement des images: méthodes et outils;Supélec;Cursus ingénieur;Mineures 3A;Gif;Traitement du signal et électronique;3A
2155;MATIS-5: Applications du traitement des images;Supélec;Cursus ingénieur;Mineures 3A;Gif;Traitement du signal et électronique;3A
2156;Traitement du signal et électronique;Supélec;Cursus ingénieur;Mineures 3A;Rennes;3A
2157;Traitement du signal et électronique;Supélec;Cursus ingénieur;Mineures 3A;Metz;3A
2158;APPLITEL: Applications télécommunications;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Traitement du signal et électronique;3A
2159;SYSTEXETR: Systèmes d'exploitation embarqués;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Traitement du signal et électronique;3A
2160;NANOTE: Nanosciences et technologies émergentes;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Traitement du signal et électronique;3A
2161;ARCHIREC: Architecture reconfigurables;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Traitement du signal et électronique;3A
2162;RESTEL: Réseaux de télécommunications;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Traitement du signal et électronique;3A
2163;JEUXVIDEO: Jeux vidéo et serious games;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Traitement du signal et électronique;3A
2164;SYNTH3D: Synthèses 3D, audiovisuel et multimédia;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Traitement du signal et électronique;3A
2165;ASICS: Conception d'ASICS analogiques;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Traitement du signal et électronique;3A
2166;COMNUM: Communications numériques;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Traitement du signal et électronique;3A
2167;ECOINFO: Eco-techniques de l'information et de la communication;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Traitement du signal et électronique;3A
2168;ELECEMB: Electronique embarquée;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Traitement du signal et électronique;3A
2169;APPSTAT: Apprentissage statistique;Supélec;Cursus ingénieur;Mineures 3A;Metz;Traitement du signal et électronique;3A
2170;MEDIA: Multimédia: audio, image et codage vidéo;Supélec;Cursus ingénieur;Mineures 3A;Metz;Traitement du signal et électronique;3A
2171;SPARSE: Représentations parcimonieuses adaptées;Supélec;Cursus ingénieur;Mineures 3A;Metz;Traitement du signal et électronique;3A
2172;METNUM: Méthodes numériques pour la physique;Supélec;Cursus ingénieur;Mineures 3A;Metz;Traitement du signal et électronique;3A
2173;TSS1: Traitement statistique du signal 1;Supélec;Cursus ingénieur;Mineures 3A;Metz;Traitement du signal et électronique;3A
2174;MORPHO: Analyse morphologique des images;Supélec;Cursus ingénieur;Mineures 3A;Metz;Traitement du signal et électronique;3A
2175;TSS: Traitement statistique du signal 2;Supélec;Cursus ingénieur;Mineures 3A;Metz;Traitement du signal et électronique;3A
2176;COTSE: Composants et outils pour le traitement du signal embarqué;Supélec;Cursus ingénieur;Mineures 3A;Metz;Traitement du signal et électronique;3A
2177;IMBIO: Imagerie et capteurs biomédicaux;Supélec;Cursus ingénieur;Mineures 3A;Metz;Traitement du signal et électronique;3A
2178;INSTRUM: instrumentation Optique;Supélec;Cursus ingénieur;Mineures 3A;Metz;Traitement du signal et électronique;3A
2179;IOHR: imagerie optique à haute résolution. Application à l'astronomie et l'ophtalmologie;Supélec;Cursus ingénieur;Mineures 3A;Metz;Traitement du signal et électronique;3A
2180;MET-11 : Audit financier et actuariat appliqué à la finance;Supélec;Cursus ingénieur;Mineures 3A;Gif;Métiers;3A
2181;MET-19 : Entrepreneuriat, recherche et innovation;Supélec;Cursus ingénieur;Mineures 3A;Gif;Métiers;3A
2182;MET-18 : Ingénierie des systèmes de l'avion plus électrique;Supélec;Cursus ingénieur;Mineures 3A;Gif;Métiers;3A
2183;MET-15 : Economie et régulation des réseaux de télécommunications;Supélec;Cursus ingénieur;Mineures 3A;Gif;Métiers;3A
2184;MET-16 : Economie de la société de l'information;Supélec;Cursus ingénieur;Mineures 3A;Gif;Métiers;3A
2185;MET-17 : Excellence managériale et RSE;Supélec;Cursus ingénieur;Mineures 3A;Gif;Métiers;3A
2186;MET-4 : Fiscalité;Supélec;Cursus ingénieur;Mineures 3A;Gif;Métiers;3A
2187;MET-5 : Communication orale;Supélec;Cursus ingénieur;Mineures 3A;Gif;Métiers;3A
2188;MET-7 : Management de la qualité et des performances;Supélec;Cursus ingénieur;Mineures 3A;Gif;Métiers;3A
2189;MET-CE-4 : Expérience et innovation;Supélec;Cursus ingénieur;Mineures 3A;Gif;Métiers;3A
2190;MET-6 : Le pilotage de grands projets;Supélec;Cursus ingénieur;Mineures 3A;Gif;Métiers;3A
2191;MET-9 : Gestion des situations managéniales;Supélec;Cursus ingénieur;Mineures 3A;Gif;Métiers;3A
2192;MET-CE-5 : Le véhicule du futur;Supélec;Cursus ingénieur;Mineures 3A;Gif;Métiers;3A
2193;MET-SI-2 : Architecture et management des systèmes d'information;Supélec;Cursus ingénieur;Mineures 3A;Gif;Métiers;3A
2194;MET-12 : Economie et régulation du secteur électrique;Supélec;Cursus ingénieur;Mineures 3A;Gif;Métiers;3A
2195;MET-13 : Les métiers du conseil;Supélec;Cursus ingénieur;Mineures 3A;Gif;Métiers;3A
2196;Métiers;Supélec;Cursus ingénieur;Mineures 3A;Metz;3A
2197;MET-NEGO : Dialectique de la Négociation;Supélec;Cursus ingénieur;Mineures 3A;Metz;Métiers;3A
2198;MET-NOUVMETING : Le nouveau métier de l'ingénieur;Supélec;Cursus ingénieur;Mineures 3A;Metz;Métiers;3A
2199;MET-MARKET : Management stratégique et négociation d'affaires internationales;Supélec;Cursus ingénieur;Mineures 3A;Metz;Métiers;3A
2200;Métiers;Supélec;Cursus ingénieur;Mineures 3A;Rennes;3A
2201;MET-GESRH : Gestion des ressources humaines;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Métiers;3A
2202;MET-MANAGPROD : Management de la production;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Métiers;3A
2203;MANAGI : Management interculturel;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Métiers;3A
2204;MET-STRATINC : Stratégie internationale et compétitivité;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Métiers;3A
2205;MET-TECHCOMP : Techniques de communication personnelle;Supélec;Cursus ingénieur;Mineures 3A;Rennes;Métiers;3A
